Date/Time,Calling #,Called #,Duration,Amount,Tax,Total,Destination,Extension
07/26/2023 13:36:25,18885551212,18665551212,5 min,$0.0000,$0.0000,$0.0000,Incoming,
07/26/2023 13:36:32,18885551212,18665551212,4 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/26/2023 13:10:57,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/26/2023 12:41:48,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/26/2023 12:31:27,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/26/2023 11:42:23,18885551212,18665551212,3 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/26/2023 11:41:28,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/25/2023 16:37:29,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/25/2023 16:01:47,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/25/2023 15:23:33,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/25/2023 15:10:50,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/25/2023 13:21:43,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/25/2023 13:08:12,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/25/2023 12:00:10,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/25/2023 11:30:53,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/25/2023 10:40:10,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/25/2023 09:37:12,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/25/2023 09:23:03,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/24/2023 17:02:10,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/24/2023 16:49:07,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/24/2023 16:17:12,18885551212,18665551212,0 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/24/2023 16:17:06,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/24/2023 16:15:27,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,Incoming,
07/24/2023 16:15:34,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/24/2023 15:22:21,18885551212,18665551212,4 min,$0.0000,$0.0000,$0.0000,United States Freephone,100
07/24/2023 14:42:46,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/24/2023 14:06:24,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/24/2023 11:18:51,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/24/2023 11:07:34,18885551212,18665551212,3 min,$0.0000,$0.0000,$0.0000,United States Freephone,100
07/24/2023 11:03:09,18885551212,18665551212,3 min,$0.0000,$0.0000,$0.0000,United States Freephone,100
07/24/2023 10:41:23,18885551212,18665551212,4 min,$0.0000,$0.0000,$0.0000,Incoming,
07/24/2023 10:41:31,18885551212,18665551212,3 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/24/2023 10:07:11,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/24/2023 09:39:05,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/23/2023 14:31:24,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/22/2023 17:11:29,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/22/2023 17:11:38,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/22/2023 10:32:47,18885551212,18665551212,12 min,$0.0000,$0.0000,$0.0000,United States Freephone,100
07/22/2023 10:24:33,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
07/21/2023 20:19:45,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/21/2023 16:26:53,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/21/2023 12:12:21,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/21/2023 09:49:59,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/20/2023 19:15:06,18885551212,18665551212,19 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/20/2023 13:20:03,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/20/2023 09:57:04,18885551212,18665551212,12 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/20/2023 09:56:54,18885551212,18665551212,13 min,$0.0000,$0.0000,$0.0000,Incoming,
07/19/2023 20:07:08,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/19/2023 16:03:22,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/19/2023 15:45:51,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/19/2023 15:39:42,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/19/2023 13:13:46,18885551212,18665551212,10 min,$0.0000,$0.0000,$0.0000,United States Freephone,100
07/19/2023 13:19:30,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/19/2023 12:57:40,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/19/2023 11:36:24,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/19/2023 10:26:01,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/19/2023 08:29:18,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
07/18/2023 17:13:41,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/18/2023 17:09:28,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/18/2023 17:09:16,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/18/2023 16:53:34,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/18/2023 13:57:10,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/18/2023 13:53:19,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,Incoming,
07/18/2023 13:53:30,18885551212,18665551212,0 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/18/2023 13:13:04,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/18/2023 12:54:58,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/18/2023 12:41:12,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/18/2023 11:09:31,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/18/2023 10:56:41,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/18/2023 09:32:43,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/17/2023 18:34:34,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/17/2023 17:34:33,18885551212,18665551212,29 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/17/2023 16:52:15,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/17/2023 15:30:08,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/17/2023 15:25:51,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/17/2023 13:37:39,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/17/2023 13:31:27,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/17/2023 13:05:55,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/17/2023 12:55:28,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/17/2023 12:54:15,18885551212,18665551212,0 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/17/2023 12:53:25,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
07/17/2023 12:52:33,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
07/17/2023 12:00:18,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/17/2023 11:23:36,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/17/2023 11:17:41,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/17/2023 10:27:40,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/17/2023 10:22:04,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/17/2023 10:15:24,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/17/2023 08:56:20,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/15/2023 19:56:11,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/15/2023 18:06:16,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/15/2023 16:28:36,18885551212,18665551212,6 min,$0.0000,$0.0000,$0.0000,United States Freephone,100
07/15/2023 14:45:10,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/14/2023 20:41:49,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/14/2023 20:15:21,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/14/2023 18:39:08,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/14/2023 18:20:03,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/14/2023 18:07:40,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/14/2023 17:16:22,18885551212,18665551212,4 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/14/2023 15:53:40,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/14/2023 15:51:07,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/14/2023 15:34:39,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/14/2023 14:59:42,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/14/2023 14:38:44,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/14/2023 14:11:37,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/14/2023 13:32:57,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/14/2023 13:17:54,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/14/2023 12:37:05,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/14/2023 12:06:27,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/14/2023 10:51:02,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/14/2023 09:55:35,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/14/2023 09:15:28,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/14/2023 09:09:41,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/13/2023 22:05:28,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/13/2023 19:47:54,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/13/2023 19:06:42,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/13/2023 19:02:05,18885551212,18665551212,3 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
07/13/2023 18:38:56,18885551212,18665551212,21 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/13/2023 16:25:44,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/13/2023 14:53:24,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/13/2023 14:37:59,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/13/2023 13:37:36,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/13/2023 12:41:47,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/13/2023 10:17:45,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/13/2023 10:09:27,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/12/2023 18:32:27,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/12/2023 17:15:42,18885551212,18665551212,29 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
07/12/2023 17:33:42,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/12/2023 15:32:41,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/12/2023 15:17:09,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/12/2023 15:15:56,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/12/2023 14:32:55,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/12/2023 13:48:15,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/12/2023 13:04:06,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/12/2023 11:49:20,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/12/2023 10:28:54,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/12/2023 10:15:14,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/12/2023 08:19:35,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/11/2023 19:42:22,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/11/2023 17:49:19,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/11/2023 15:31:42,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/11/2023 14:55:32,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/11/2023 14:13:49,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/11/2023 12:23:49,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/11/2023 11:43:36,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/11/2023 10:58:54,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/11/2023 09:53:23,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/10/2023 20:59:37,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/10/2023 19:53:59,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/10/2023 18:57:56,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/10/2023 17:48:49,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/10/2023 17:24:12,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/10/2023 17:06:15,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/10/2023 17:02:50,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/10/2023 15:23:50,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/10/2023 14:28:39,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/10/2023 14:10:16,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/10/2023 13:06:01,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/10/2023 12:44:22,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/10/2023 12:42:38,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/10/2023 12:41:16,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/10/2023 11:27:20,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/10/2023 11:23:16,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,United States Freephone,100
07/10/2023 11:09:07,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
07/10/2023 10:32:22,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/10/2023 10:27:25,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/10/2023 09:40:26,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/09/2023 19:10:33,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/08/2023 16:39:36,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/08/2023 15:24:06,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/08/2023 13:56:50,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/08/2023 10:57:16,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/08/2023 10:48:54,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/08/2023 09:23:33,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 20:39:38,18885551212,18665551212,46 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/07/2023 21:11:21,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 20:00:32,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 19:08:15,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 18:23:13,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 17:32:10,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 17:05:27,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 15:43:41,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 15:36:29,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 15:02:48,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 14:49:41,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 14:37:49,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 13:26:03,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 12:53:42,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 12:10:49,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 12:00:56,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 09:53:50,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 19:31:19,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 18:18:33,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/06/2023 17:37:40,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 16:33:14,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 16:32:28,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 15:19:12,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 15:01:26,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 15:01:35,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 14:38:41,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 13:14:15,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 12:49:24,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 10:45:58,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/05/2023 19:54:49,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/05/2023 19:11:47,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/05/2023 17:09:02,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/05/2023 13:56:58,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/05/2023 13:18:22,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/05/2023 12:21:14,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/05/2023 08:44:26,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/04/2023 15:23:20,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/04/2023 09:44:07,18885551212,18665551212,3 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
07/04/2023 09:23:00,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/03/2023 19:19:52,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/03/2023 18:01:36,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/03/2023 17:28:40,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/03/2023 16:55:26,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/03/2023 15:57:26,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/03/2023 15:12:20,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/03/2023 13:50:26,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/03/2023 13:23:24,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/03/2023 11:04:04,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/03/2023 08:42:28,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/03/2023 08:16:25,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/01/2023 15:13:00,18885551212,18665551212,22 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/01/2023 09:29:39,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/30/2023 19:47:11,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/30/2023 17:34:11,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/30/2023 15:39:06,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/30/2023 14:57:34,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/30/2023 14:26:06,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/30/2023 13:23:25,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/30/2023 11:42:59,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/30/2023 09:20:36,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/29/2023 19:37:10,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/29/2023 16:05:26,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/29/2023 15:50:38,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/29/2023 13:30:13,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/29/2023 13:27:53,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/29/2023 12:49:20,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/29/2023 09:28:33,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/28/2023 18:41:42,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/28/2023 16:56:08,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/28/2023 15:59:25,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/28/2023 15:49:53,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/28/2023 14:28:09,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/28/2023 12:26:35,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/28/2023 11:19:09,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/28/2023 11:15:31,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/28/2023 10:48:39,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 19:45:00,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 19:29:18,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 19:02:01,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 18:01:50,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 17:50:23,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 17:40:40,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 14:49:46,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 14:43:25,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 14:15:35,18885551212,18665551212,12 min,$0.0000,$0.0000,$0.0000,United States Freephone,100
06/27/2023 12:36:00,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 12:30:23,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 11:21:25,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 10:45:53,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 09:49:08,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 20:02:48,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 17:44:55,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 16:06:36,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 15:45:13,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 15:39:11,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 14:38:20,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 14:30:23,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 14:18:47,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
